timestamp,dashboard_name,dashboard_avg_response_time,panel_id,panel_name,dashboard_status,dashboard_success_rate,panel_status,panel_success_rate,panel_avg_response_time,time_range,vus,vus_max,iterations
2025-11-02 21:34:00,Apache Overview,391.98,48,HTTP Failure Percentage,200,100,200,100,391.98,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,198.39,53,Alert Summary,200,100,200,100,198.39,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,204.55,48,HTTP Failure Percentage,200,100,200,100,204.55,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,201.15,53,Alert Summary,200,100,200,100,201.15,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,212.18,48,HTTP Failure Percentage,200,100,200,100,212.18,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,194.82,53,Alert Summary,200,100,200,100,194.82,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,189.86,48,HTTP Failure Percentage,200,100,200,100,189.86,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,195.89,53,Alert Summary,200,100,200,100,195.89,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,106.67,53,Alert Summary,200,100,200,100,106.67,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,194.60,53,Alert Summary,200,100,200,100,194.60,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,195.89,53,Alert Summary,200,100,200,100,195.89,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,302.25,1,Current Idle Workers,200,100,200,100,302.25,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,200.02,1,Current Idle Workers,200,100,200,100,200.02,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,201.68,53,Alert Summary,200,100,200,100,201.68,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,298.41,1,Current Idle Workers,200,100,200,100,298.41,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,393.79,1,Current Idle Workers,200,100,200,100,393.79,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,297.58,1,Current Idle Workers,200,100,200,100,297.58,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,294.25,1,Current Idle Workers,200,100,200,100,294.25,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,310.83,1,Current Idle Workers,200,100,200,100,310.83,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,307.88,1,Current Idle Workers,200,100,200,100,307.88,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,290.73,49,Worker Utilization %,200,100,200,100,290.73,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,401.39,53,Alert Summary,200,100,200,100,401.39,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,292.95,1,Current Idle Workers,200,100,200,100,292.95,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,211.55,49,Worker Utilization %,200,100,200,100,211.55,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,303.45,49,Worker Utilization %,200,100,200,100,303.45,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,392.54,1,Current Idle Workers,200,100,200,100,392.54,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,201.38,49,Worker Utilization %,200,100,200,100,201.38,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,192.23,49,Worker Utilization %,200,100,200,100,192.23,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,93.63,50,Current Busy Workers,200,100,200,100,93.63,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,202.42,49,Worker Utilization %,200,100,200,100,202.42,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,189.99,50,Current Busy Workers,200,100,200,100,189.99,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,295.33,49,Worker Utilization %,200,100,200,100,295.33,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,202.57,1,Current Idle Workers,200,100,200,100,202.57,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,199.17,49,Worker Utilization %,200,100,200,100,199.17,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,302.64,49,Worker Utilization %,200,100,200,100,302.64,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,210.19,50,Current Busy Workers,200,100,200,100,210.19,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,98.79,50,Current Busy Workers,200,100,200,100,98.79,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,107.13,50,Current Busy Workers,200,100,200,100,107.13,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,202.63,49,Worker Utilization %,200,100,200,100,202.63,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,194.57,6,Keep Alive Connections,200,100,200,100,194.57,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,97.11,49,Worker Utilization %,200,100,200,100,97.11,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,206.41,50,Current Busy Workers,200,100,200,100,206.41,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,108.66,50,Current Busy Workers,200,100,200,100,108.66,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,193.08,50,Current Busy Workers,200,100,200,100,193.08,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,283.25,6,Keep Alive Connections,200,100,200,100,283.25,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,196.18,50,Current Busy Workers,200,100,200,100,196.18,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,302.72,6,Keep Alive Connections,200,100,200,100,302.72,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,204.49,8,Writing Connections,200,100,200,100,204.49,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,110.23,6,Keep Alive Connections,200,100,200,100,110.23,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,293.03,6,Keep Alive Connections,200,100,200,100,293.03,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,393.55,6,Keep Alive Connections,200,100,200,100,393.55,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,299.04,6,Keep Alive Connections,200,100,200,100,299.04,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,400.63,50,Current Busy Workers,200,100,200,100,400.63,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,481.63,6,Keep Alive Connections,200,100,200,100,481.63,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,193.08,8,Writing Connections,200,100,200,100,193.08,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,401.77,50,Current Busy Workers,200,100,200,100,401.77,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,194.67,7,Closing Connections,200,100,200,100,194.67,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,217.34,8,Writing Connections,200,100,200,100,217.34,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,215.30,6,Keep Alive Connections,200,100,200,100,215.30,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,205.35,8,Writing Connections,200,100,200,100,205.35,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,191.80,6,Keep Alive Connections,200,100,200,100,191.80,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,194.68,8,Writing Connections,200,100,200,100,194.68,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,202.62,8,Writing Connections,200,100,200,100,202.62,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,114.44,8,Writing Connections,200,100,200,100,114.44,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,211.11,8,Writing Connections,200,100,200,100,211.11,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,200.48,5,Request/Sec,200,100,200,100,200.48,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,280.13,7,Closing Connections,200,100,200,100,280.13,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,300.48,6,Keep Alive Connections,200,100,200,100,300.48,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,288.13,7,Closing Connections,200,100,200,100,288.13,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,384.85,8,Writing Connections,200,100,200,100,384.85,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,298.17,7,Closing Connections,200,100,200,100,298.17,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,206.46,3,Bytes/Sec,200,100,200,100,206.46,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,294.59,7,Closing Connections,200,100,200,100,294.59,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,309.60,8,Writing Connections,200,100,200,100,309.60,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,304.68,7,Closing Connections,200,100,200,100,304.68,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,414.01,7,Closing Connections,200,100,200,100,414.01,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,200.45,5,Request/Sec,200,100,200,100,200.45,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,396.12,7,Closing Connections,200,100,200,100,396.12,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,107.38,7,Closing Connections,200,100,200,100,107.38,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,118.53,5,Request/Sec,200,100,200,100,118.53,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,302.06,5,Request/Sec,200,100,200,100,302.06,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,300.24,8,Writing Connections,200,100,200,100,300.24,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,201.85,17,Bytes Per Request,200,100,200,100,201.85,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,287.21,5,Request/Sec,200,100,200,100,287.21,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,290.03,7,Closing Connections,200,100,200,100,290.03,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,291.54,5,Request/Sec,200,100,200,100,291.54,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,201.00,5,Request/Sec,200,100,200,100,201.00,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,300.17,5,Request/Sec,200,100,200,100,300.17,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,207.47,3,Bytes/Sec,200,100,200,100,207.47,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,195.43,3,Bytes/Sec,200,100,200,100,195.43,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,289.82,5,Request/Sec,200,100,200,100,289.82,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,123.30,3,Bytes/Sec,200,100,200,100,123.30,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,193.32,3,Bytes/Sec,200,100,200,100,193.32,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,284.58,45,Latency,200,100,200,100,284.58,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,299.61,7,Closing Connections,200,100,200,100,299.61,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,197.82,3,Bytes/Sec,200,100,200,100,197.82,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,309.13,3,Bytes/Sec,200,100,200,100,309.13,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,302.01,5,Request/Sec,200,100,200,100,302.01,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,289.21,17,Bytes Per Request,200,100,200,100,289.21,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,298.19,3,Bytes/Sec,200,100,200,100,298.19,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,210.09,3,Bytes/Sec,200,100,200,100,210.09,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,298.12,17,Bytes Per Request,200,100,200,100,298.12,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,205.74,54,Latency Trend For Top 5 Servers,200,100,200,100,205.74,15m,11,11,11
2025-11-02 21:34:00,Apache Overview,206.25,17,Bytes Per Request,200,100,200,100,206.25,15m,11,11,11
